,SMILES,False positives,True positives,FP - DVRL,TP - DVRL,Score - DVRL,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
965,Cc1cc(N/N=C/c2ccc(O)c(C)c2O)nc(-c2ccccc2O)n1,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,59.0,1.0,-0.0,1.0
966,Cc1cc(N2CCC(C)CC2)n2ncc(-c3ccccc3)c2n1,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,79.0,0.0,1.0,0.0
967,Cc1cc(N2CCN(C)CC2)nc2ccc(NC(=O)c3cccnc3Cl)cc12,1.0,0.0,1.0,1.0,1.0,0.0,0.0,59.0,0.0,1.0,0.0
968,Cc1cc(N2CCN(c3ccc(F)cc3)CC2)nc2cc(O)ccc12,1.0,0.0,1.0,1.0,1.0,0.0,0.0,55.0,0.0,1.0,0.0
969,Cc1cc(N=Nc2ccc(Cl)cc2)cc(CN2CCCC2)c1O,1.0,0.0,1.0,1.0,1.0,0.0,0.0,60.0,1.0,-0.0,1.0
970,Cc1cc(NC(=O)C2C3C(=O)N(Cc4ccc(Cl)cc4)C(C(=O)NC(C)(C)C)C34C=CC2(C)O4)no1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,55.0,0.0,1.0,0.0
971,Cc1cc(NC(=O)COc2coc(CN3CCN(c4ccccc4F)CC3)cc2=O)no1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,75.0,0.0,1.0,0.0
972,Cc1cc(NC(=O)CSc2nnc(C)n2C)no1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,59.0,0.0,1.0,0.0
973,Cc1cc(NC(=O)Cn2ccc([N+](=O)[O-])n2)no1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,52.0,0.0,1.0,0.0
974,Cc1cc(NC(=O)c2ccc3nc(C)sc3c2)no1,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,67.0,0.0,1.0,0.0
975,Cc1cc(Nc2ccc3c(c2)OCCO3)c2cc(Cl)ccc2n1,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,58.0,0.0,1.0,0.0
976,Cc1cc(Nc2cccc(Cl)c2)nc(-c2ccccc2O)n1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,70.0,0.0,1.0,0.0
977,Cc1cc(O)c(C2=Nc3ccccc3SC(c3ccc(Cl)cc3)C2)c(=O)o1,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,54.0,0.0,1.0,0.0
978,Cc1cc(OCC(=O)Nc2sc3c(c2C#N)CC(C)(C)NC3(C)C)c(C(C)C)cc1Cl,1.0,0.0,1.0,1.0,1.0,0.0,0.0,55.0,0.0,1.0,0.0
979,Cc1cc(S(=O)(=O)N2CCCC2)ccc1OCC(=O)NCc1ccccc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,77.0,0.0,1.0,0.0
980,Cc1cc(S(=O)(=O)N2CCN=C2c2ccccc2)c(C)cc1Cl,1.0,0.0,1.0,1.0,1.0,0.0,0.0,63.0,0.0,1.0,0.0
981,Cc1cc(S(=O)(=O)Nc2ccc(C(=O)NCC(C)(C)N3CCOCC3)cc2)ccc1F,1.0,0.0,1.0,1.0,1.0,0.0,0.0,68.0,0.0,1.0,0.0
982,Cc1cc([N+](=O)[O-])c2ccccc2[n+]1[O-],-0.0,1.0,1.0,1.0,1.0,0.0,0.0,78.0,1.0,-0.0,1.0
983,Cc1cc([N+](=O)[O-])ccc1NC(=O)CCC(=O)N1CCCCC1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,77.0,0.0,1.0,0.0
984,Cc1cc2cc(CCNC(=O)C(=O)c3c[nH]c4ccccc34)c(=O)[nH]c2cc1C,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,63.0,0.0,1.0,0.0
985,Cc1cc2ccccc2c(=O)n1CC(=O)Nc1ccc2c(c1)OCO2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,68.0,0.0,1.0,0.0
986,Cc1ccc(-c2[nH]ncc2/C=N/n2c(C)nc3ccccc3c2=O)cc1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,52.0,0.0,1.0,0.0
987,Cc1ccc(-c2cc(C(=O)NCCCN3CCOCC3)no2)cc1,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,76.0,0.0,1.0,0.0
988,Cc1ccc(-c2ccc(=O)n(CCC(=O)NCCN3CCCCC3C)n2)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,75.0,0.0,1.0,0.0
989,Cc1ccc(-c2cn(-c3ccccc3)c(=S)[nH]2)cc1C,1.0,0.0,1.0,1.0,1.0,0.0,0.0,61.0,0.0,1.0,0.0
990,Cc1ccc(-c2csc(NC(=O)c3ccc(S(=O)(=O)N4CCc5ccccc54)cc3)n2)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,56.0,0.0,1.0,0.0
991,Cc1ccc(-c2nc(-c3ccccc3)no2)c(Cl)c1,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,72.0,0.0,1.0,0.0
992,Cc1ccc(-c2nc(NC(=O)c3nn(C)cc3[N+](=O)[O-])sc2C)cc1C,1.0,0.0,1.0,1.0,1.0,0.0,1.0,84.0,0.0,1.0,0.0
993,Cc1ccc(-c2nc3cnccn3c2Nc2c(C)cccc2C)o1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,82.0,0.0,1.0,0.0
994,Cc1ccc(-c2nn(-c3ccccc3)cc2CN(C)C(=O)CCC(=O)O)cc1C,1.0,0.0,1.0,1.0,1.0,0.0,0.0,55.0,0.0,1.0,0.0
995,Cc1ccc(-c2nn(C)c(=O)c3ccccc23)cc1S(=O)(=O)NCCN(C)C,1.0,0.0,1.0,1.0,1.0,0.0,0.0,61.0,0.0,1.0,0.0
996,Cc1ccc(-c2nn[nH]n2)o1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,58.0,0.0,1.0,0.0
997,Cc1ccc(-c2nnc(SCC(=O)Nc3nccs3)n2N)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,61.0,0.0,1.0,0.0
998,Cc1ccc(-c2nnn(CC(=O)N(Cc3cccs3)C(C(=O)NC3CCCC3)c3ccncc3)n2)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,55.0,0.0,1.0,0.0
999,Cc1ccc(-n2c(=O)cc(N3CCN(Cc4ccccc4)CC3)[nH]c2=O)cc1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,57.0,0.0,1.0,0.0
1000,Cc1ccc(-n2cc(C(=O)c3ccccc3O)cn2)cc1,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,77.0,0.0,1.0,0.0
1001,Cc1ccc(-n2nc(C)c3c2NC(=O)CSC3c2ccc3c(c2)OCO3)cc1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,63.0,0.0,1.0,0.0
1002,Cc1ccc(-n2nc(C)c3cc(C(=O)O)sc32)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,69.0,0.0,1.0,0.0
1003,Cc1ccc(-n2nc3c(=O)n(CCCC(=O)N4CCC(C(N)=O)CC4)nc(C)c3c2C)cc1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,52.0,0.0,1.0,0.0
1004,Cc1ccc(-n2ncc(Br)c(Br)c2=O)cc1,-0.0,1.0,1.0,1.0,1.0,0.0,1.0,85.0,0.0,1.0,0.0
1005,Cc1ccc(-n2ncc3c(NCc4ccc5c(c4)OCO5)ncnc32)c(C)c1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,0.0,1.0,0.0
1006,Cc1ccc(/C=C/C(=O)OCC(=O)NCCN2C(=O)CSC2=O)o1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,73.0,0.0,1.0,0.0
1007,Cc1ccc(/C=C2\SC(=S)N(CCCC(=O)Nc3ccccn3)C2=O)cc1,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,67.0,1.0,-0.0,1.0
1008,Cc1ccc(/C=C2\SC(=S)N(CCCC(=O)Nc3cccnc3)C2=O)cc1,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,60.0,1.0,-0.0,1.0
1009,Cc1ccc(/C=N/Nc2ccc(C(=O)O)cc2)s1,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,76.0,0.0,1.0,0.0
1010,Cc1ccc(/C=[N+](\[O-])c2ccc(N(C)C)cc2)c2nsnc12,1.0,0.0,1.0,1.0,1.0,0.0,0.0,57.0,1.0,-0.0,1.0
1011,Cc1ccc(C(=O)/C=C/Nc2ccccn2)cc1,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,62.0,0.0,1.0,0.0
1012,Cc1ccc(C(=O)N/C(=C\c2ccc(Br)cc2)c2nc(=S)[nH][nH]2)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,69.0,0.0,1.0,0.0
1013,Cc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])s2)cc1,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,70.0,0.0,1.0,0.0
1014,Cc1ccc(C(=O)N2CCCC(Nc3ccc(F)cc3)C2)cc1C,1.0,0.0,1.0,1.0,1.0,0.0,0.0,71.0,0.0,1.0,0.0
1015,Cc1ccc(C(=O)NCC(=O)NCC(=O)OCC(=O)c2ccc(F)cc2)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,62.0,0.0,1.0,0.0
1016,Cc1ccc(C(=O)NCc2ccc(N3CCN(C)CC3)cc2)cc1C,1.0,0.0,1.0,1.0,1.0,0.0,0.0,69.0,1.0,-0.0,1.0
1017,Cc1ccc(C(=O)Nc2cc3ccccc3oc2=O)cc1,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,72.0,0.0,1.0,0.0
1018,Cc1ccc(C(=O)Nc2ccc(C(=O)O)cc2NC(=O)c2ccc(C)cc2)cc1,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,51.0,0.0,1.0,0.0
1019,Cc1ccc(C(=O)Nc2ccc3c(c2)C(=O)NC3=O)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,57.0,0.0,1.0,0.0
1020,Cc1ccc(C(=O)Nc2cnc3ccccc3c2)cc1,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,67.0,0.0,1.0,0.0
1021,Cc1ccc(C(=O)Nc2sc(C)c(-c3ccccc3)c2C(N)=O)cc1[N+](=O)[O-],-0.0,1.0,1.0,1.0,1.0,0.0,0.0,81.0,0.0,1.0,0.0
1022,Cc1ccc(C(=O)O/N=C(\N)c2ccccc2)c(Cl)c1,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,81.0,0.0,1.0,0.0
1023,Cc1ccc(C(c2sc3ncnn3c2O)N2CC(C)CC(C)C2)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,58.0,0.0,1.0,0.0
1024,Cc1ccc(C)c(C(=O)COC(=O)CCCNC(N)=O)c1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,55.0,0.0,1.0,0.0
1025,Cc1ccc(C)c(N2CCN(C(=O)CCCCCn3c(=S)[nH]c4ccc(N5CCOCC5)cc4c3=O)CC2)c1,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,73.0,0.0,1.0,0.0
1026,Cc1ccc(C)c(N2CCN(C(=O)c3cc(S(=O)(=O)N4CCCC4)cn3C)CC2)c1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,68.0,0.0,1.0,0.0
1027,Cc1ccc(C)c(N2CCN(CCN3CCCCC3)CC2)c1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,57.0,0.0,1.0,0.0
1028,Cc1ccc(C)c(NC(=O)CCc2nnc3ccc(NCc4ccco4)nn23)c1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0,0.0,1.0,0.0
1029,Cc1ccc(C)c(NC(=O)COc2coc(CN3CCc4ccccc4C3)cc2=O)c1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.0,0.0,1.0,0.0
1030,Cc1ccc(C)n1NC(=O)c1ccccc1O,1.0,0.0,1.0,1.0,1.0,0.0,1.0,85.0,0.0,1.0,0.0
1031,Cc1ccc(C2=NCCn3c2c2ccc(C(F)(F)F)cc2[n+]3[O-])cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,55.0,0.0,1.0,0.0
1032,Cc1ccc(C2CCN(C(=S)NC(C)(C)C)C2)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,66.0,0.0,1.0,0.0
1033,Cc1ccc(C2N(c3ccccc3)C(=S)N3CCCN23)cc1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,82.0,0.0,1.0,0.0
1034,Cc1ccc(CN2CCN(Cc3cc4ccccc4o3)CC2CCO)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,75.0,0.0,1.0,0.0
1035,Cc1ccc(CSCC(=O)N(C)CC(=O)Nc2ccc(C)cc2)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,72.0,0.0,1.0,0.0
1036,Cc1ccc(Cl)cc1NC(=O)C1COc2ccccc2O1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,64.0,0.0,1.0,0.0
1037,Cc1ccc(Cn2c(Sc3ncccn3)nc3c2c(=O)[nH]c(=O)n3C)cc1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,65.0,0.0,1.0,0.0
1038,Cc1ccc(Cn2ncc3c(N4CCN(C)CC4)ncnc32)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,75.0,0.0,1.0,0.0
1039,Cc1ccc(F)cc1NC(=O)CCNC(=O)c1ccc([N+](=O)[O-])cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,68.0,0.0,1.0,0.0
1040,Cc1ccc(N(CC(=O)NCCSCc2ccco2)S(C)(=O)=O)cc1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,54.0,0.0,1.0,0.0
1041,Cc1ccc(N(Cc2cc3ccc(C)cc3[nH]c2=O)C(=O)c2cccs2)cc1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,85.0,0.0,1.0,0.0
1042,Cc1ccc(N2C(=O)N(CC(=O)NC(N)=O)C(=O)C2C)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,69.0,0.0,1.0,0.0
1043,Cc1ccc(N2C(=O)NC(=O)/C(=C/c3cnn(-c4ccc(C)cc4)c3)C2=O)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,70.0,1.0,-0.0,1.0
1044,Cc1ccc(N2C(=O)NC(NS(=O)(=O)c3ccccc3)(C(F)(F)F)C2=O)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,79.0,0.0,1.0,0.0
1045,Cc1ccc(N2CC(C(=O)Nc3nc4ccc(S(C)(=O)=O)cc4s3)CC2=O)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,80.0,0.0,1.0,0.0
1046,Cc1ccc(N2CC(C(=O)Nc3nnc(SCCN4CCOCC4)s3)CC2=O)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,55.0,0.0,1.0,0.0
1047,Cc1ccc(N2CN=c3s/c(=C\c4ccccn4)c(=O)n3C2)cc1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,52.0,1.0,-0.0,1.0
1048,Cc1ccc(N=Cc2ccc[nH]2)c(O)c1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,76.0,1.0,-0.0,1.0
1049,Cc1ccc(N=N/C(=C\O)C(=O)c2ccc(Cl)cc2)cc1,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,64.0,1.0,-0.0,1.0
1050,Cc1ccc(N=Nc2ccc3ccccc3c2O)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,73.0,1.0,-0.0,1.0
1051,Cc1ccc(NC(=O)C2=C(c3ccccc3)S(=O)(=O)CCS2(=O)=O)cc1,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,75.0,0.0,1.0,0.0
1052,Cc1ccc(NC(=O)C2CCCN2S(=O)(=O)c2ccc3c(c2)n(C)c(=O)c(=O)n3C)cc1C,1.0,0.0,1.0,1.0,1.0,1.0,0.0,53.0,0.0,1.0,0.0
1053,Cc1ccc(NC(=O)CCN2C(=O)C3CCCCC3C2=O)cc1[N+](=O)[O-],1.0,0.0,1.0,1.0,1.0,1.0,0.0,53.0,0.0,1.0,0.0
1054,Cc1ccc(NC(=O)CCN2CCCCC2)cc1,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,63.0,0.0,1.0,0.0
1055,Cc1ccc(NC(=O)CN(C)C2CCCCC2)cc1Cl,1.0,0.0,1.0,1.0,1.0,0.0,1.0,82.0,0.0,1.0,0.0
1056,Cc1ccc(NC(=O)CN2C(=O)NC3(CCCC3)C2=O)c(Cl)c1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,84.0,0.0,1.0,0.0
1057,Cc1ccc(NC(=O)COC(=O)Cn2cnc3ccccc32)cc1S(=O)(=O)N(C)C,1.0,0.0,1.0,1.0,1.0,0.0,1.0,83.0,0.0,1.0,0.0
1058,Cc1ccc(NC(=O)CSCc2cc(=O)n3cc(C)sc3n2)c(C)c1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,59.0,0.0,1.0,0.0
1059,Cc1ccc(NC(=O)Cc2ccc(-n3cccc3)cc2)c(C)c1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,53.0,0.0,1.0,0.0
1060,Cc1ccc(NC(=O)NC(=O)CN2CCN(c3ccc(O)cc3)CC2)c(C)c1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,66.0,0.0,1.0,0.0
1061,Cc1ccc(NC(=O)NCC(c2cccnc2)N2CCOCC2)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,70.0,0.0,1.0,0.0
1062,Cc1ccc(NC(=O)[C@@H](C)NC(=O)[C@@H]2Cc3ccccc3CN2)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,55.0,0.0,1.0,0.0
1063,Cc1ccc(NC(=O)c2cc(NC(=O)c3ccco3)ccc2N2CCOCC2)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,64.0,1.0,-0.0,1.0
1064,Cc1ccc(NC(=O)c2ccc(Nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])cc2)cc1,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,71.0,0.0,1.0,0.0
1065,Cc1ccc(NC(=O)c2cnc(N3CCN(c4ccccn4)CC3)c3ccccc23)c(Br)c1,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,63.0,0.0,1.0,0.0
1066,Cc1ccc(NC(=S)NC2CC3CCC(C2)N3Cc2ccco2)cc1C,1.0,0.0,1.0,1.0,1.0,0.0,1.0,84.0,0.0,1.0,0.0
1067,Cc1ccc(NC(=S)Nc2cccc3ccccc23)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,80.0,0.0,1.0,0.0
1068,Cc1ccc(NC(=S)c2nc3ccccc3s2)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,65.0,0.0,1.0,0.0
1069,Cc1ccc(Nc2cc(C)c3c(O)cccc3n2)cc1C,1.0,0.0,1.0,1.0,1.0,0.0,0.0,56.0,0.0,1.0,0.0
1070,Cc1ccc(O)c(/C=N/NC(=O)CN2CCCC2)c1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,85.0,1.0,-0.0,1.0
1071,Cc1ccc(OC(=O)c2ccc3nc(C)sc3c2)cc1,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,62.0,0.0,1.0,0.0
1072,Cc1ccc(OCC(=O)NC(=S)Nc2ccccn2)c(Br)c1,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,63.0,0.0,1.0,0.0
1073,Cc1ccc(OCC(=O)Nc2c[nH]c(=O)[nH]c2=O)cc1C,1.0,0.0,1.0,1.0,1.0,1.0,0.0,52.0,0.0,1.0,0.0
1074,Cc1ccc(OCC(=O)Nc2ccccc2C(=O)N2CCCCC2)cc1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,53.0,0.0,1.0,0.0
1075,Cc1ccc(OCC(=O)c2cc(C)n(-c3ccccc3)c2C)c([N+](=O)[O-])n1,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,62.0,1.0,-0.0,1.0
1076,Cc1ccc(OCCC(=O)OCC(=O)Nc2ccc(N3CCOCC3)cc2)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,61.0,1.0,-0.0,1.0
1077,Cc1ccc(OCc2nnc(SC(C)C(=O)O)n2-c2ccccc2)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,63.0,0.0,1.0,0.0
1078,Cc1ccc(S(=O)(=O)CC(=O)Nc2ccc(S(=O)(=O)Nc3onc(C)c3C)cc2)cc1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,84.0,0.0,1.0,0.0
1079,Cc1ccc(S(=O)(=O)CCC(=O)Nc2ccc(Br)cc2)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,67.0,0.0,1.0,0.0
1080,Cc1ccc(S(=O)(=O)N(C)c2c(C)ccc(S(=O)(=O)N3CCN(C)CC3)c2C)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,60.0,0.0,1.0,0.0
1081,Cc1ccc(S(=O)(=O)N(C)c2ccccc2C(=O)NC2CCCC2)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,72.0,0.0,1.0,0.0
1082,Cc1ccc(S(=O)(=O)N/N=C/c2c(C)nn(-c3ccccc3)c2C)cc1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,54.0,0.0,1.0,0.0
1083,Cc1ccc(S(=O)(=O)N2CC(c3cccc([N+](=O)[O-])c3)C(C(=O)C3CO3)=N2)cc1,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,73.0,0.0,1.0,0.0
1084,Cc1ccc(S(=O)(=O)N2CCC(C(=O)N[C@@H](Cc3ccccc3)C(=O)O)CC2)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,78.0,0.0,1.0,0.0
1085,Cc1ccc(S(=O)(=O)N2CCCC(C(=O)NCCc3ccc4c(c3)OCO4)C2)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,68.0,0.0,1.0,0.0
1086,Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3c(-c4ccccc4)noc3C)CC2)c(C)c1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,76.0,0.0,1.0,0.0
1087,Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3cccc(F)c3)CC2)cc1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,54.0,0.0,1.0,0.0
1088,Cc1ccc(S(=O)(=O)N2CCN(S(C)(=O)=O)C2)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,63.0,0.0,1.0,0.0
1089,Cc1ccc(S(=O)(=O)NC(=NCc2ccccc2)c2ccc(F)cc2)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,77.0,0.0,1.0,0.0
1090,Cc1ccc(S(=O)(=O)NC(C)(C)CSc2nncn2N)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,77.0,0.0,1.0,0.0
1091,Cc1ccc(S(=O)(=O)NCCC(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)cc1C,1.0,0.0,1.0,1.0,1.0,0.0,0.0,55.0,0.0,1.0,0.0
1092,Cc1ccc(S(=O)(=O)Nc2cccnc2)c(C)c1C,1.0,0.0,1.0,1.0,1.0,0.0,1.0,83.0,0.0,1.0,0.0
1093,Cc1ccc(S(=O)(=O)c2c(C(=O)c3ccccc3)cnc3cc4c(cc23)OCCO4)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,66.0,0.0,1.0,0.0
1094,Cc1ccc(S(=O)(=O)n2ccc(=O)[nH]2)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,68.0,0.0,1.0,0.0
1095,Cc1ccc(SCCCn2cncn2)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,71.0,0.0,1.0,0.0
1096,Cc1ccc(SCc2[nH]nc3c2C(c2ccc(C)o2)C(C#N)=C(N)O3)cc1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,66.0,0.0,1.0,0.0
1097,Cc1ccc([N+](=O)[O-])c(OCCCN2CCC(Cc3ccccc3)CC2)c1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,60.0,0.0,1.0,0.0
1098,Cc1ccc2[nH]c(=O)c(CN(C(=O)c3cccc([N+](=O)[O-])c3)C(C)C)cc2c1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,57.0,0.0,1.0,0.0
1099,Cc1ccc2[nH]c(O)c(N=Nc3ccccc3C)c2c1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,63.0,1.0,-0.0,1.0
1100,Cc1ccc2[nH]c3c(c2c1)CCN(C)C3,1.0,0.0,1.0,1.0,1.0,0.0,0.0,71.0,1.0,-0.0,1.0
1101,Cc1ccc2c(c1)C1CN(C)CCC1N2C(=O)Nc1cccc(C(F)(F)F)c1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,70.0,0.0,1.0,0.0
1102,Cc1ccc2c(c1)N(C(=O)CCC(=O)N1CCC3(CC1)OCCO3)CCO2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.0,0.0,1.0,0.0
1103,Cc1ccc2c(c1)N(CC(=O)O)C(=O)CO2,1.0,0.0,1.0,1.0,1.0,0.0,0.0,80.0,0.0,1.0,0.0
1104,Cc1ccc2c(c1)N(Cc1ccc([N+](=O)[O-])cc1)C=NS2(=O)=O,1.0,0.0,1.0,1.0,1.0,0.0,0.0,65.0,0.0,1.0,0.0
1105,Cc1ccc2c(c1)c1c(n2CC(O)CN2CCOCC2)CCCC1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,70.0,1.0,-0.0,1.0
1106,Cc1ccc2nc(-c3ccccc3NC(=O)CCC(=O)O)c(=O)[nH]c2c1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,74.0,0.0,1.0,0.0
1107,Cc1ccc2nc(-c3sc4nc(C)cc(C)c4c3N)[nH]c2c1,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,61.0,0.0,1.0,0.0
1108,Cc1ccc2nc(CSc3nc(C)ccc3C#N)[nH]c2c1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,59.0,0.0,1.0,0.0
1109,Cc1ccc2nc(N3CCN(Cc4nnnn4Cc4ccccc4)CC3)c(C#N)cc2c1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,0.0,1.0,0.0
1110,Cc1ccc2nc(NC(=O)CSCC(=O)OCC(=O)c3ccccc3)sc2c1,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,67.0,0.0,1.0,0.0
1111,Cc1ccc2oc(C(=O)N3CCC(C(N)=O)(N4CCCCC4)CC3)c(C)c2c1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,76.0,0.0,1.0,0.0
1112,Cc1cccc(-c2nnc(NC(=O)c3cccs3)s2)c1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,80.0,0.0,1.0,0.0
1113,Cc1cccc(C(=O)NC(=S)N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,62.0,1.0,-0.0,1.0
1114,Cc1cccc(C(=O)NC2CCN(C(=O)Nc3ccc(F)cc3)CC2)c1,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,54.0,0.0,1.0,0.0
1115,Cc1cccc(C)c1-n1c(C)cc(/C=C2\NC(=O)NC2=O)c1C,1.0,0.0,1.0,1.0,1.0,1.0,0.0,52.0,1.0,-0.0,1.0
