,SMILES,False positives,True positives,FP - DVRL,TP - DVRL,Score - DVRL,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
1014,Cc1c(NC(=O)C(C)OC(=O)c2cc3c(s2)CCC3)c(=O)n(-c2ccccc2)n1C,1.0,0.0,0.0,0.0,0.29649195075035095,0.0,0.0,63.0,0.0,1.0,0.0
1015,Cc1c(NC(=S)NC(=O)/C=C/c2ccco2)cccc1C(=O)O,-0.0,1.0,0.0,0.0,0.307142972946167,0.0,0.0,52.0,0.0,1.0,0.0
1016,Cc1c[nH]c2ncnc(-c3ccc(NC(=O)Nc4cccc(C(=O)NC(C)C)c4)cc3)c12,1.0,0.0,1.0,0.0,0.28856638073921204,1.0,0.0,40.0,0.0,1.0,0.0
1017,Cc1cc(/C=C2/C=CC(=O)O2)oc1C,1.0,0.0,0.0,0.0,0.29479166865348816,0.0,0.0,59.0,0.0,1.0,0.0
1018,Cc1cc(C(=O)O)ccc1-c1ccc(/C=C2/NC(=O)NC2=O)o1,1.0,0.0,0.0,0.0,0.2904703617095947,0.0,0.0,52.0,0.0,1.0,0.0
1019,Cc1cc(C)n(C(=O)/C=C/c2ccco2)n1,1.0,0.0,0.0,1.0,0.37660330533981323,0.0,0.0,61.0,0.0,1.0,0.0
1020,Cc1cc(C)n2nc(N)c(N)c2n1,1.0,0.0,0.0,1.0,0.3643803298473358,0.0,0.0,48.0,0.0,1.0,0.0
1021,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N3C(=O)C=CC3=O)cc2)n1,1.0,0.0,0.0,0.0,0.34095659852027893,0.0,0.0,47.0,0.0,1.0,0.0
1022,Cc1cc(CSC(=N)N)c(O)c(C)n1,1.0,0.0,0.0,0.0,0.3423427641391754,0.0,0.0,50.0,0.0,1.0,0.0
1023,Cc1cc(N=Cc2ccc([N+](=O)[O-])o2)ccc1S(=O)(=O)O,1.0,0.0,0.0,0.0,0.357670396566391,0.0,0.0,45.0,0.0,1.0,0.0
1024,Cc1cc(NC(=O)C2CCN(C(=O)c3ccc(-n4cccc4)cc3)CC2)no1,1.0,0.0,0.0,1.0,0.3718852996826172,1.0,0.0,40.0,0.0,1.0,0.0
1025,Cc1cc(OCCOCCN2CCNCC2)ccc1Cl,1.0,0.0,0.0,0.0,0.31377917528152466,0.0,0.0,53.0,0.0,1.0,0.0
1026,Cc1cc2c(c(=O)[nH]1)C(=O)O/C2=C\c1ccc(C)o1,1.0,0.0,0.0,0.0,0.30263152718544006,0.0,0.0,43.0,0.0,1.0,0.0
1027,Cc1cc2c(c(=O)[nH]1)C(=O)O/C2=C\c1ccco1,1.0,0.0,0.0,0.0,0.30769187211990356,0.0,0.0,48.0,0.0,1.0,0.0
1028,Cc1cc2ncn(Cc3noc(-c4ccco4)n3)c2cc1C,1.0,0.0,0.0,0.0,0.3147272765636444,0.0,0.0,43.0,0.0,1.0,0.0
1029,Cc1ccc(-c2nnc3s/c(=C\c4ccco4)c(=O)n23)cc1,1.0,0.0,0.0,0.0,0.3075798451900482,0.0,0.0,50.0,0.0,1.0,0.0
1030,Cc1ccc(/C(C#N)=C\c2ccco2)cc1,1.0,0.0,0.0,0.0,0.32446226477622986,0.0,0.0,43.0,0.0,1.0,0.0
1031,Cc1ccc(/C=C/C(=O)NCc2ccccn2)o1,1.0,0.0,0.0,0.0,0.3230728805065155,0.0,0.0,47.0,0.0,1.0,0.0
1032,Cc1ccc(C(=O)N/C(=C/c2ccc([N+](=O)[O-])o2)C(=O)O)cc1,1.0,0.0,0.0,0.0,0.2992399036884308,0.0,0.0,55.0,0.0,1.0,0.0
1033,Cc1ccc(C(=O)Nc2ccc([N+](=O)[O-])cn2)o1,1.0,0.0,0.0,0.0,0.3382422924041748,0.0,0.0,63.0,0.0,1.0,0.0
1034,Cc1ccc(C)n1C(CC(=O)O)c1ccsc1,1.0,0.0,0.0,0.0,0.3078153729438782,0.0,0.0,62.0,0.0,1.0,0.0
1035,Cc1ccc(CCC(=O)Nc2ccc(-c3cn4c5c(nnc4n3)CCCC5)cc2)o1,1.0,0.0,0.0,0.0,0.34280329942703247,0.0,0.0,44.0,0.0,1.0,0.0
1036,Cc1ccc(COc2ccc(/C=N/N=C3\NC(=O)C(CC(=O)O)S3)cc2)cc1,1.0,0.0,1.0,0.0,0.28741925954818726,1.0,0.0,41.0,0.0,1.0,0.0
1037,Cc1ccc(N2C(=O)C3C(C2=O)C2(CO)C=CC3(C)O2)cc1[N+](=O)[O-],1.0,0.0,0.0,1.0,0.3684636950492859,1.0,0.0,41.0,0.0,1.0,0.0
1038,Cc1ccc(N2C(=O)c3ccccc3NC2c2cccc([N+](=O)[O-])c2)cc1,1.0,0.0,0.0,0.0,0.31693392992019653,0.0,0.0,49.0,0.0,1.0,0.0
1039,Cc1ccc(N[C@@H]2OC[C@@H](O)C(O)C2O)cc1N[C@@H]1OC[C@@H](O)C(O)C1O,-0.0,1.0,0.0,0.0,0.3143431842327118,0.0,0.0,56.0,0.0,1.0,0.0
1040,Cc1ccc(O)c(NC(=S)NC(=O)/C=C/c2ccco2)c1,1.0,0.0,0.0,1.0,0.3767823874950409,0.0,0.0,48.0,0.0,1.0,0.0
1041,Cc1cccc(C(=O)Nc2c3c(nn2-c2ccc(F)cc2)CSC3)c1,1.0,0.0,0.0,0.0,0.3089054524898529,1.0,0.0,41.0,0.0,1.0,0.0
1042,Cc1cccc(CN2CCN(C3CCC(C)CC3)CC2)c1,1.0,0.0,0.0,0.0,0.3121369183063507,0.0,0.0,43.0,0.0,1.0,0.0
1043,Cc1cccc(CN2CCN(S(=O)(=O)c3ccccc3[N+](=O)[O-])CC2)c1,1.0,0.0,1.0,0.0,0.2879577875137329,0.0,0.0,46.0,0.0,1.0,0.0
1044,Cc1cccc(N2CCN(C(=O)/C=C\C(=O)O)CC2)c1C,1.0,0.0,1.0,0.0,0.28580084443092346,0.0,0.0,54.0,0.0,1.0,0.0
1045,Cc1cccc(NC(=O)c2ccc(NS(=O)(=O)c3ccc4[nH]cc(C(=O)O)c(=O)c4c3)cc2)c1,-0.0,1.0,1.0,0.0,0.2864992916584015,0.0,0.0,55.0,0.0,1.0,0.0
1046,Cc1cccc(OCC(=O)N2CCN(Cc3cccc(Br)c3)CC2)c1,1.0,0.0,0.0,0.0,0.34474992752075195,0.0,0.0,48.0,0.0,1.0,0.0
1047,Cc1ccccc1/C=C1\N=C(c2cc(C3=N/C(=C/c4ccccc4C)C(=O)O3)cc(C3=N/C(=C/c4ccccc4C)C(=O)O3)c2)OC1=O,-0.0,1.0,0.0,0.0,0.3007994294166565,0.0,0.0,46.0,0.0,1.0,0.0
1048,Cc1cncc2c(S(=O)(=O)N3CC[C@@H](NC(=O)C(O)c4ccc(F)cc4F)C3)cccc12,1.0,0.0,0.0,0.0,0.3302236497402191,0.0,0.0,46.0,0.0,1.0,0.0
1049,Cc1n[nH]c(=O)nc1NNc1ccc(C(=O)O)cc1,1.0,0.0,0.0,0.0,0.3269537389278412,0.0,0.0,44.0,0.0,1.0,0.0
1050,Cc1nc(C)n(-c2ccc(Nc3cc(-n4cc(N(c5cccnc5)c5cccnc5)cn4)ccn3)cc2)n1,1.0,0.0,0.0,0.0,0.34989699721336365,1.0,0.0,39.0,0.0,1.0,0.0
1051,Cc1ncn(-c2ccc(N(C)c3ncc4cccc(-c5ccn[nH]5)c4n3)cc2)n1,1.0,0.0,0.0,1.0,0.37079474329948425,0.0,0.0,45.0,0.0,1.0,0.0
1052,Cc1nnc(CNC(=O)c2ccc(-n3cccc3)cc2)o1,1.0,0.0,0.0,0.0,0.32874181866645813,0.0,0.0,43.0,0.0,1.0,0.0
1053,Cc1noc(C2CN(C(=O)c3ccc(-n4cccc4)cc3)C2)n1,1.0,0.0,0.0,1.0,0.39986735582351685,0.0,0.0,43.0,0.0,1.0,0.0
1054,Cc1oc(C(=O)O)cc1CSCCSCc1cc(C(=O)O)oc1C,1.0,0.0,1.0,0.0,0.2865506112575531,1.0,0.0,40.0,0.0,1.0,0.0
1055,Cc1occc1C(=O)N/N=C/C=C/c1ccco1,-0.0,1.0,0.0,0.0,0.333011269569397,0.0,0.0,62.0,0.0,1.0,0.0
1056,Cc1sc2nc(C)n3c(=O)n(CC(=O)NCc4ccco4)nc3c2c1C,1.0,0.0,0.0,0.0,0.3088136613368988,1.0,0.0,40.0,0.0,1.0,0.0
1057,Clc1ccc(CN2CCN(Cc3c[nH]c4ccccc34)CC2)cc1,1.0,0.0,0.0,0.0,0.30322185158729553,0.0,0.0,58.0,0.0,1.0,0.0
1058,Clc1ccc2c(c1)CC(c1nc(Nc3cncnc3)c3ccccc3n1)CO2,1.0,0.0,0.0,0.0,0.336030513048172,1.0,0.0,39.0,0.0,1.0,0.0
1059,Cn1c(SCc2cc(=O)n3c(n2)sc2ccccc23)nnc1C(F)(F)F,1.0,0.0,0.0,0.0,0.3291791081428528,0.0,0.0,47.0,0.0,1.0,0.0
1060,Cn1cc(-c2nc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)ncc2Br)cn1,1.0,0.0,0.0,1.0,0.3755788207054138,0.0,0.0,44.0,0.0,1.0,0.0
1061,Cn1nnc(-c2ccc(Nc3nccc(-c4ccc5nc(C6CC6)[nH]c(=O)c5c4)n3)cc2)n1,1.0,0.0,0.0,0.0,0.3124871850013733,0.0,0.0,49.0,0.0,1.0,0.0
1062,N#C/C(=C/c1ccco1)c1cccc(F)c1,1.0,0.0,0.0,0.0,0.3180296719074249,0.0,0.0,53.0,0.0,1.0,0.0
1063,N#C/C(=C\c1ccc(-c2ccccc2C(=O)O)o1)C(=O)NCc1ccco1,1.0,0.0,1.0,0.0,0.2865581214427948,0.0,0.0,59.0,0.0,1.0,0.0
1064,N#C/C(=C\c1nn(-c2ccccc2)c(N)c1C#N)c1ccco1,1.0,0.0,0.0,0.0,0.33278313279151917,0.0,0.0,46.0,0.0,1.0,0.0
1065,N#CC(C#N)=Cc1cccn1-c1ccc(C(=O)O)cc1,1.0,0.0,0.0,0.0,0.3036821484565735,0.0,0.0,49.0,0.0,1.0,0.0
1066,N#CC1=C(N)n2c(s/c(=C\c3ccco3)c2=O)=C(C#N)C1c1ccco1,1.0,0.0,0.0,1.0,0.3757227957248688,0.0,0.0,44.0,0.0,1.0,0.0
1067,N#CC1=c2/c(=C/c3ccco3)c(N)c(C#N)n2C(=O)C(c2ccco2)S1,-0.0,1.0,0.0,1.0,0.37218260765075684,0.0,0.0,53.0,0.0,1.0,0.0
1068,N#Cc1c(-c2ccc3c(c2)OCO3)nc(N2CCCCC2)[nH]c1=O,1.0,0.0,0.0,1.0,0.39642032980918884,0.0,0.0,62.0,1.0,-0.0,1.0
1069,N#Cc1c(SCC(=O)O)nc2c(c1-c1ccco1)CCC2,-0.0,1.0,0.0,0.0,0.2905081510543823,0.0,0.0,47.0,0.0,1.0,0.0
1070,N#Cc1cc([N+](=O)[O-])ccc1NC(=O)COC(=O)c1cc(-c2ccco2)nc2ccccc12,1.0,0.0,0.0,0.0,0.32301607728004456,1.0,0.0,39.0,0.0,1.0,0.0
1071,N/C(=N\[N+](=O)[O-])N/N=C\c1ccc(-c2ccc(O)c(C(=O)O)c2)o1,-0.0,1.0,0.0,0.0,0.31114810705184937,0.0,0.0,58.0,0.0,1.0,0.0
1072,NC(=O)/C(=C\c1cccc([N+](=O)[O-])c1)NC(=O)c1ccc(Br)cc1,1.0,0.0,0.0,0.0,0.30069223046302795,1.0,0.0,41.0,0.0,1.0,0.0
1073,NC(=O)COC(=O)/C=C/c1ccc(I)o1,1.0,0.0,0.0,0.0,0.34232521057128906,1.0,0.0,40.0,0.0,1.0,0.0
1074,NC(=O)COC(=O)c1cc2c(s1)CCC2,1.0,0.0,0.0,0.0,0.3096180260181427,0.0,0.0,48.0,0.0,1.0,0.0
1075,NC(=O)CSc1ccc(C(N)=O)cc1[N+](=O)[O-],1.0,0.0,0.0,0.0,0.3369044363498688,0.0,0.0,50.0,0.0,1.0,0.0
1076,NC(=O)Cn1cnc2sc3c(c2c1=O)CCC3,1.0,0.0,0.0,1.0,0.36712273955345154,0.0,0.0,51.0,0.0,1.0,0.0
1077,NC(=O)NC(=O)COC(=O)c1c2c(nc3ccccc13)/C(=C\c1ccco1)CCC2,1.0,0.0,1.0,0.0,0.2873893678188324,0.0,0.0,48.0,0.0,1.0,0.0
1078,NC(=O)c1cc(NC(=O)COC(=O)COc2cccc(C(F)(F)F)c2)cc(C(N)=O)c1,1.0,0.0,0.0,0.0,0.30099818110466003,1.0,0.0,41.0,0.0,1.0,0.0
1079,NC(=O)c1ccc(-c2cccs2)s1,1.0,0.0,0.0,1.0,0.3690239489078522,0.0,0.0,46.0,0.0,1.0,0.0
1080,NC(=O)c1ccc(N=Cc2cc3c(cc2[N+](=O)[O-])OCO3)cc1,-0.0,1.0,0.0,1.0,0.3604597747325897,0.0,0.0,45.0,0.0,1.0,0.0
1081,NC(=O)c1ccc2nc(-c3cccs3)sc2c1,1.0,0.0,0.0,1.0,0.3690239489078522,0.0,0.0,57.0,0.0,1.0,0.0
1082,NC(=O)c1cccc(-c2cccs2)c1,1.0,0.0,0.0,0.0,0.33618542551994324,0.0,0.0,52.0,0.0,1.0,0.0
1083,NC(=O)c1ccccc1NC(=S)NC(=O)/C=C/c1ccco1,-0.0,1.0,0.0,0.0,0.32873737812042236,0.0,0.0,42.0,0.0,1.0,0.0
1084,NC(=O)c1cncc(-c2cccs2)c1,1.0,0.0,0.0,1.0,0.37796658277511597,0.0,0.0,54.0,0.0,1.0,0.0
1085,NC(=O)n1c(CCC(=O)O)nc2sc3c(c2c1=O)CCC3,1.0,0.0,0.0,0.0,0.3083575665950775,0.0,0.0,61.0,0.0,1.0,0.0
1086,NCC1OC(=O)C(Oc2ccccc2)=C1Br,1.0,0.0,1.0,0.0,0.28845876455307007,0.0,0.0,46.0,0.0,1.0,0.0
1087,NS(=O)(=O)c1ccc(N=Cc2cc3c(cc2[N+](=O)[O-])OCO3)cc1,1.0,0.0,0.0,0.0,0.3398052155971527,0.0,0.0,50.0,0.0,1.0,0.0
1088,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSC3CNNN3)CS[C@H]12)c1ccc(O)cc1,1.0,0.0,0.0,0.0,0.2933805286884308,0.0,0.0,49.0,0.0,1.0,0.0
1089,Nc1cc(Br)cnc1N,1.0,0.0,0.0,0.0,0.32542112469673157,0.0,0.0,61.0,0.0,1.0,0.0
1090,Nc1cc2c(S(=O)(=O)O)cc(S(=O)(=O)O)cc2cc1S(=O)(=O)O,1.0,0.0,1.0,0.0,0.28898608684539795,1.0,0.0,40.0,0.0,1.0,0.0
1091,Nc1ccc(NCCO)c(N)c1,1.0,0.0,0.0,0.0,0.34710967540740967,0.0,0.0,44.0,0.0,1.0,0.0
1092,Nc1ccc(O)c(C(=O)O)c1,-0.0,1.0,0.0,0.0,0.3044157922267914,0.0,0.0,52.75,0.0,1.0,0.0
1093,Nc1cccc(N2C(=O)c3cc(S(=O)O)cc4c(N)c(S(=O)O)cc(c34)C2=O)c1,1.0,0.0,0.0,0.0,0.3569295108318329,0.0,0.0,45.0,0.0,1.0,0.0
1094,O=C(/C=C/c1ccc(-c2cccc(C(F)(F)F)c2)o1)c1ccco1,1.0,0.0,0.0,0.0,0.30365097522735596,0.0,0.0,61.0,0.0,1.0,0.0
1095,O=C(/C=C/c1ccco1)C1=C(O)C(=O)N(CCCN2CCOCC2)C1c1ccco1,1.0,0.0,0.0,0.0,0.33105504512786865,0.0,0.0,62.0,0.0,1.0,0.0
1096,O=C(/C=C/c1ccco1)NC(=S)NNC(=O)c1ccccc1O,-0.0,1.0,0.0,1.0,0.36080047488212585,0.0,0.0,47.0,0.0,1.0,0.0
1097,O=C(/C=C/c1ccco1)NC(=S)Nc1cc(C(=O)O)ccc1Cl,-0.0,1.0,0.0,0.0,0.2966436445713043,0.0,0.0,49.0,0.0,1.0,0.0
1098,O=C(/C=C/c1ccco1)NC(=S)Nc1ccc(Cl)c(C(=O)O)c1,1.0,0.0,0.0,0.0,0.2934810221195221,0.0,0.0,59.0,0.0,1.0,0.0
1099,O=C(/C=C/c1ccco1)NC(=S)Nc1cccc(C(=O)O)c1,1.0,0.0,0.0,0.0,0.30726563930511475,0.0,0.0,54.0,0.0,1.0,0.0
1100,O=C(/C=C/c1ccco1)NCC(=O)N/N=C/c1ccc(C(=O)O)cc1,1.0,0.0,0.0,0.0,0.2893114984035492,1.0,0.0,40.0,0.0,1.0,0.0
1101,O=C(/C=C/c1ccco1)NCCCCCCNC(=O)/C=C/c1ccco1,1.0,0.0,1.0,0.0,0.2887772023677826,0.0,0.0,43.0,0.0,1.0,0.0
1102,O=C(/C=C/c1ccco1)NCCCCNC(=O)/C=C/c1ccco1,1.0,0.0,0.0,0.0,0.2910447120666504,0.0,0.0,44.0,0.0,1.0,0.0
1103,O=C(/C=C/c1ccco1)NCc1cccc(CNC(=O)/C=C/c2ccco2)c1,1.0,0.0,1.0,0.0,0.2858904004096985,0.0,0.0,57.0,0.0,1.0,0.0
1104,O=C(/C=C/c1ccco1)Nc1c[nH]c(=O)[nH]c1=O,1.0,0.0,0.0,0.0,0.3068084716796875,1.0,0.0,40.0,0.0,1.0,0.0
1105,O=C(/C=C/c1ccco1)Nc1cccc(NC(=O)/C=C/c2ccco2)n1,-0.0,1.0,0.0,0.0,0.29114794731140137,0.0,0.0,64.0,0.0,1.0,0.0
1106,O=C(/C=C/c1ccco1)Nc1nnc(-c2ccco2)s1,1.0,0.0,0.0,1.0,0.3668097257614136,1.0,0.0,41.0,0.0,1.0,0.0
1107,O=C(/C=C/c1ccco1)ON1C(=O)c2ccccc2C1=O,1.0,0.0,1.0,0.0,0.28684672713279724,0.0,0.0,43.0,0.0,1.0,0.0
1108,O=C(CCc1ccco1)Nc1ccc(-c2cn3c4c(nnc3n2)CCCC4)cc1,1.0,0.0,0.0,0.0,0.34468042850494385,0.0,0.0,56.0,0.0,1.0,0.0
1109,O=C(CN1C(=O)NC2(CCCCCC2)C1=O)NC(=O)NCc1ccco1,1.0,0.0,1.0,0.0,0.2854210436344147,0.0,0.0,55.0,0.0,1.0,0.0
1110,O=C(COC(=O)/C=C/c1ccco1)COC(=O)/C=C/c1ccco1,1.0,0.0,0.0,0.0,0.29213908314704895,0.0,0.0,61.0,0.0,1.0,0.0
1111,O=C(COC(=O)/C=C/c1ccco1)NCc1ccco1,1.0,0.0,0.0,0.0,0.29761749505996704,0.0,0.0,49.0,0.0,1.0,0.0
1112,O=C(COC(=O)COc1ccc(Cl)cc1)NCc1ccco1,1.0,0.0,0.0,0.0,0.2894710302352905,1.0,0.0,41.0,0.0,1.0,0.0
1113,O=C(COC(=O)c1cc(-c2ccco2)nc2ccccc12)NC1CC1,1.0,0.0,0.0,0.0,0.2892853021621704,1.0,0.0,40.0,0.0,1.0,0.0
1114,O=C(COc1ccccc1C(=O)OC1CCCC1=O)Nc1cccc(C(F)(F)F)c1,1.0,0.0,0.0,0.0,0.2967148721218109,0.0,0.0,49.0,0.0,1.0,0.0
1115,O=C(CSc1nsc(SCC(=O)Nc2ccc(Cl)c(Cl)c2)n1)Nc1ccc(Cl)c(Cl)c1,-0.0,1.0,0.0,0.0,0.29850608110427856,0.0,0.0,46.0,0.0,1.0,0.0
1116,O=C(Cc1cccs1)N/N=C\C=C\c1ccco1,-0.0,1.0,0.0,0.0,0.3394317924976349,0.0,0.0,50.0,0.0,1.0,0.0
1117,O=C(Cn1cc(C(=O)c2ccco2)c2ccccc21)NCc1cccnc1,1.0,0.0,0.0,0.0,0.342957466840744,0.0,0.0,52.0,0.0,1.0,0.0
1118,O=C(Cn1ncn2cccc2c1=O)N1CCc2ccccc2C1,1.0,0.0,0.0,0.0,0.305137038230896,0.0,0.0,52.0,0.0,1.0,0.0
1119,O=C(N/N=C/C=C/c1ccco1)c1ccncc1,-0.0,1.0,0.0,1.0,0.3714105486869812,0.0,0.0,53.0,0.0,1.0,0.0
1120,O=C(NC1CCCCC1)N1CCN2C(=O)[C@@H]3CCCN3C(=O)[C@H]2C1,1.0,0.0,1.0,0.0,0.28744563460350037,0.0,0.0,64.0,0.0,1.0,0.0
1121,O=C(NC1CCCCC1)N1CCN2C(=O)[C@@H]3CSCN3C(=O)[C@H]2C1,1.0,0.0,1.0,0.0,0.2871360778808594,0.0,0.0,59.0,0.0,1.0,0.0
1122,O=C(NC1CCCCC1)N1CCN2C(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@H]2C1,1.0,0.0,1.0,0.0,0.28405311703681946,0.0,0.0,63.0,0.0,1.0,0.0
1123,O=C(NC1CCCCC1)N1CCN2C(=O)[C@H]3CCCN3C(=O)[C@H]2C1,1.0,0.0,1.0,0.0,0.28744563460350037,0.0,0.0,61.0,0.0,1.0,0.0
1124,O=C(NC1CCN(Cc2ccccc2)CC1)c1ccc2nc(-c3cccs3)sc2c1,1.0,0.0,0.0,1.0,0.3798180818557739,1.0,0.0,41.0,0.0,1.0,0.0
1125,O=C(NCC(O)C(=O)N1CCOCC1)c1cccc(Nc2ccc3[nH]ncc3c2)n1,1.0,0.0,0.0,0.0,0.352207750082016,0.0,0.0,45.0,0.0,1.0,0.0
1126,O=C(NCC(c1cccs1)S(=O)(=O)c1ccc(Cl)cc1)c1ccco1,1.0,0.0,0.0,0.0,0.3005842864513397,0.0,0.0,55.0,0.0,1.0,0.0
1127,O=C(NCCN1CCOCC1)c1cccc(CN(C(=O)c2nc3ccc(-c4cn[nH]c4)cc3s2)C2CC2)c1,1.0,0.0,0.0,0.0,0.30833739042282104,0.0,0.0,51.0,0.0,1.0,0.0
1128,O=C(NCCO)c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,-0.0,1.0,0.0,0.0,0.3187101185321808,0.0,0.0,58.0,0.0,1.0,0.0
1129,O=C(NCCO)c1cccc(-c2cccs2)c1,1.0,0.0,0.0,0.0,0.3211946189403534,0.0,0.0,46.0,0.0,1.0,0.0
1130,O=C(NCCc1ccc(O)cc1)c1cccc(-c2cccs2)c1,1.0,0.0,0.0,0.0,0.30495485663414,1.0,0.0,40.0,0.0,1.0,0.0
1131,O=C(NCCc1ccc(O)cc1)c1ccnc(-c2cccs2)c1,1.0,0.0,0.0,0.0,0.2969340682029724,1.0,0.0,40.0,0.0,1.0,0.0
1132,O=C(NCc1ccccc1)N1CCN2C(=O)[C@@H]3CCCN3C(=O)[C@H]2C1,1.0,0.0,1.0,0.0,0.2871360778808594,0.0,0.0,60.0,0.0,1.0,0.0
1133,O=C(NCc1ccccc1)N1CCN2C(=O)[C@@H]3CSCN3C(=O)[C@H]2C1,1.0,0.0,1.0,0.0,0.28749796748161316,0.0,0.0,58.0,0.0,1.0,0.0
1134,O=C(NCc1ccccc1)N1CCN2C(=O)[C@H]3CCCN3C(=O)[C@H]2C1,1.0,0.0,1.0,0.0,0.2871360778808594,0.0,0.0,60.0,0.0,1.0,0.0
1135,O=C(NCc1cccnc1)c1cccc(-c2cccs2)c1,1.0,0.0,0.0,0.0,0.3338017165660858,0.0,0.0,43.0,0.0,1.0,0.0
1136,O=C(NCc1cccnc1)c1ccnc(-c2cccs2)c1,1.0,0.0,0.0,0.0,0.32965391874313354,1.0,0.0,40.0,0.0,1.0,0.0
1137,O=C(NNC(=S)Nc1ccccc1)C(=O)NNC(=S)Nc1ccccc1,1.0,0.0,1.0,0.0,0.2879590094089508,0.0,0.0,61.0,0.0,1.0,0.0
1138,O=C(Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(O)c12)c1ccccc1,1.0,0.0,1.0,0.0,0.2879759967327118,0.0,0.0,63.0,0.0,1.0,0.0
1139,O=C(Nc1ccc(-c2ccncc2)c(C(F)(F)F)c1)C1COc2ccccc2O1,1.0,0.0,1.0,0.0,0.28847619891166687,1.0,0.0,41.0,0.0,1.0,0.0
1140,O=C(Nc1ccc(-c2cn[nH]c2)c(C(F)(F)F)c1)C1COc2ccccc2O1,1.0,0.0,0.0,0.0,0.2942568361759186,0.0,0.0,48.0,0.0,1.0,0.0
1141,O=C(Nc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(S(=O)(=O)O)c4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c34)cc2)cc1)Nc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(S(=O)(=O)O)c4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c34)cc2)cc1,1.0,0.0,1.0,0.0,0.28647589683532715,0.0,0.0,55.0,0.0,1.0,0.0
1142,O=C(Nc1ccc(Cl)cc1Cl)N1CCN2C(=O)[C@@H]3CSCN3C(=O)[C@H]2C1,1.0,0.0,0.0,0.0,0.29524752497673035,0.0,0.0,54.0,0.0,1.0,0.0
1143,O=C(Nc1ccc(N2CCOCC2)cc1)c1ccc2nc(-c3cccs3)sc2c1,1.0,0.0,0.0,1.0,0.3837248682975769,0.0,0.0,43.0,1.0,-0.0,1.0
1144,O=C(Nc1ccc(N2CCOCC2)cc1)c1ccc2nc(Nc3ccccn3)sc2c1,-0.0,1.0,0.0,0.0,0.35380813479423523,0.0,0.0,55.0,1.0,-0.0,1.0
1145,O=C(Nc1ccc(N2CCOCC2)cc1)c1cccc(Nc2ccncn2)n1,1.0,0.0,0.0,0.0,0.30250823497772217,0.0,0.0,45.0,1.0,-0.0,1.0
1146,O=C(Nc1ccc(N2CCOCC2)cc1)c1ccnc(Nc2ncccn2)c1,1.0,0.0,0.0,0.0,0.3052135109901428,0.0,0.0,46.0,1.0,-0.0,1.0
1147,O=C(Nc1ccc(Oc2ccccc2)cc1)c1ccnc(-c2cccs2)c1,1.0,0.0,0.0,0.0,0.3061475455760956,0.0,0.0,44.0,0.0,1.0,0.0
1148,O=C(O)/C=C/c1ccc([N+](=O)[O-])o1,1.0,0.0,0.0,0.0,0.338430792093277,0.0,0.0,47.0,0.0,1.0,0.0
1149,O=C(O)C1CC=CCC1C(=O)Nc1nncs1,1.0,0.0,1.0,0.0,0.28800562024116516,1.0,0.0,41.0,0.0,1.0,0.0
1150,O=C(O)CCC(NCc1ccco1)C(=O)O,1.0,0.0,0.0,0.0,0.29660964012145996,0.0,0.0,49.0,0.0,1.0,0.0
1151,O=C(O)CCCNC(=O)/C=C/c1ccco1,1.0,0.0,0.0,0.0,0.29601189494132996,0.0,0.0,49.0,0.0,1.0,0.0
1152,O=C(O)CCN(CCC(=O)O)c1ccc(O)cc1,-0.0,1.0,0.0,0.0,0.29192766547203064,0.0,0.0,54.0,0.0,1.0,0.0
1153,O=C(O)COc1ccc(-n2cccc2)cc1,1.0,0.0,0.0,0.0,0.29876407980918884,0.0,0.0,58.0,0.0,1.0,0.0
1154,O=C(O)c1c2c(nc3ccc(S(=O)(=O)N4CCC(C(=O)O)CC4)cc13)CCC2,1.0,0.0,0.0,0.0,0.2909187078475952,0.0,0.0,53.0,0.0,1.0,0.0
1155,O=C(O)c1cc(-c2ccco2)nc2ccccc12,1.0,0.0,0.0,0.0,0.30256685614585876,0.0,0.0,42.0,0.0,1.0,0.0
1156,O=C(O)c1cc(-n2cccc2)ccc1Cl,1.0,0.0,0.0,0.0,0.29495930671691895,0.0,0.0,61.0,0.0,1.0,0.0
1157,O=C(O)c1cc(C(=O)O)cc(-c2ccc(/C=N\n3cnnc3)o2)c1,1.0,0.0,1.0,0.0,0.2890297770500183,0.0,0.0,49.0,0.0,1.0,0.0
1158,O=C(O)c1cc(N/N=C/c2ccc(N3CCOCC3)s2)ccc1Cl,-0.0,1.0,0.0,0.0,0.2977088689804077,0.0,0.0,59.0,0.0,1.0,0.0
1159,O=C(O)c1cc(N=Cc2ccco2)ccc1O,-0.0,1.0,0.0,0.0,0.29061779379844666,1.0,0.0,40.0,0.0,1.0,0.0
