,SMILES,False positives,True positives,FP - filter,TP - filter,Score - filter
961,O=C(Cn1c(-c2cscn2)nc2ccccc21)Nc1ccccc1F,1.0,0.0,0.0,1.0,0.0
962,O=C(Cn1cc2c(n1)CCCC2)NCc1ccccn1,1.0,0.0,0.0,1.0,0.0
963,O=C(Cn1nc(-c2ccc(Cl)cc2)ccc1=O)NCC1CCCO1,1.0,0.0,0.0,1.0,0.0
964,O=C(Cn1ncc2c1-c1ccccc1OC2)Nc1ccc(Cl)cn1,1.0,0.0,0.0,1.0,0.0
965,O=C(Cn1nnc(-c2cccc(C(F)(F)F)c2)n1)N1CCOCC1,1.0,0.0,0.0,1.0,0.0
966,O=C(Cn1nnc(-c2ccncc2)n1)NCCc1ccccc1,1.0,0.0,0.0,1.0,0.0
967,O=C(N/N=C(\CC(=O)c1cccs1)C(F)(F)F)c1ccncc1,1.0,0.0,1.0,0.0,1.0
968,O=C(N/N=C/C(Cl)=C\c1ccccc1)c1cnccn1,-0.0,1.0,1.0,0.0,1.0
969,O=C(N/N=C/c1cc([N+](=O)[O-])ccc1O)c1cccc2cc[nH]c12,1.0,0.0,1.0,0.0,1.0
970,O=C(N/N=C/c1ccc2c(c1)OCO2)C1COc2ccccc2O1,1.0,0.0,0.0,0.0,0.0
971,O=C(N/N=C/c1ccccc1C(=O)O)c1ccccc1Br,1.0,0.0,0.0,0.0,0.0
972,O=C(N/N=C/c1ccccc1[N+](=O)[O-])c1ccc2nc[nH]c2c1,-0.0,1.0,0.0,0.0,0.0
973,O=C(N/N=C\c1cccc([N+](=O)[O-])c1O)C1COc2ccccc2O1,1.0,0.0,1.0,0.0,1.0
974,O=C(NC(=S)Nc1cc(C(F)(F)F)ccc1N1CCOCC1)c1ccco1,1.0,0.0,0.0,0.0,0.0
975,O=C(NC(=S)Nn1cnnc1)c1ccccc1Cl,1.0,0.0,0.0,0.0,0.0
976,O=C(NC(Cc1c[nH]c2ccccc12)c1nnc2n1CCCCC2)c1ccc(Cl)cc1,1.0,0.0,0.0,1.0,0.0
977,O=C(NC1CCCCC1)c1ccc(Br)o1,1.0,0.0,0.0,1.0,0.0
978,O=C(NCC(c1cccnc1)N1CCN(c2ccc(F)cc2)CC1)OCc1ccccc1,1.0,0.0,0.0,0.0,0.0
979,O=C(NCC1CCCO1)C(c1cccnc1)N(C(=O)Cc1cccs1)c1ccccc1,1.0,0.0,0.0,1.0,0.0
980,O=C(NCCCN1CCN(CCCNC(=O)c2cc([N+](=O)[O-])ccc2Cl)CC1)c1cc([N+](=O)[O-])ccc1Cl,1.0,0.0,1.0,0.0,1.0
981,O=C(NCCCc1ccccc1)c1ccc(Br)o1,1.0,0.0,0.0,1.0,0.0
982,O=C(NCCCn1ccnc1)c1ccccc1NS(=O)(=O)c1ccc(F)c(F)c1,1.0,0.0,0.0,1.0,0.0
983,O=C(NCCN=C1NS(=O)(=O)c2ccccc21)c1ccco1,1.0,0.0,0.0,0.0,0.0
984,O=C(NCCNC(=O)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F)Nc1ccc(OC(F)(F)F)cc1,1.0,0.0,1.0,0.0,1.0
985,O=C(NCCOC(=O)C1COc2ccccc2O1)C1COc2ccccc2O1,1.0,0.0,0.0,1.0,0.0
986,O=C(NCCc1ccc2c(c1)OCCO2)c1ccc([N+](=O)[O-])cc1Cl,1.0,0.0,0.0,1.0,0.0
987,O=C(NCCc1ccccc1)c1cc(=O)c2ccccc2o1,1.0,0.0,0.0,1.0,0.0
988,O=C(NCCc1ccccc1)c1ccc(OCCOc2ccccc2)cc1,1.0,0.0,0.0,0.0,0.0
989,O=C(NCCc1nc2ccccc2[nH]1)c1ccco1,1.0,0.0,0.0,1.0,0.0
990,O=C(NCc1ccc(C(F)(F)F)cc1)C12CN(Cc3ccccc3)CC1C(c1cccc([N+](=O)[O-])c1)=NO2,1.0,0.0,0.0,0.0,0.0
991,O=C(NCc1ccc(F)cc1)c1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1,1.0,0.0,0.0,0.0,0.0
992,O=C(NCc1ccc2c3c(cccc13)C(=O)N2)c1cccs1,1.0,0.0,0.0,1.0,0.0
993,O=C(NCc1ccccc1)C1CCCN1S(=O)(=O)c1cccc2cccnc12,1.0,0.0,0.0,1.0,0.0
994,O=C(NCc1ccccc1)NC(=O)c1ccncc1,1.0,0.0,0.0,1.0,0.0
995,O=C(NCc1ccccc1)c1cccnc1N1CCOCC1,1.0,0.0,0.0,1.0,0.0
996,O=C(NCc1ccccc1)c1sc(=S)n2c1[nH]c(=O)c1ccccc12,1.0,0.0,0.0,0.0,0.0
997,O=C(NCc1ccccc1Cl)c1cccc(C(F)(F)F)c1,1.0,0.0,0.0,0.0,0.0
998,O=C(NCc1ccccn1)c1ccccc1Cl,1.0,0.0,0.0,1.0,0.0
999,O=C(NCc1cccnc1)C(=O)C1C(=O)Nc2ccccc21,1.0,0.0,0.0,1.0,0.0
1000,O=C(NCc1ccco1)c1ccc2c(c1)CCO2,1.0,0.0,0.0,1.0,0.0
1001,O=C(NCc1cccs1)C1CCC(CNS(=O)(=O)c2cccc3nsnc23)CC1,1.0,0.0,0.0,1.0,0.0
1002,O=C(NNC(=O)C(c1ccccc1)c1ccccc1)c1cccs1,1.0,0.0,0.0,1.0,0.0
1003,O=C(NNC(=O)c1cccnc1)Nc1ccc([N+](=O)[O-])cc1,1.0,0.0,0.0,1.0,0.0
1004,O=C(NNc1cc(Cl)ccc1Cl)c1cccs1,1.0,0.0,0.0,1.0,0.0
1005,O=C(NNc1cc(N2CCOCC2)nc(N2CCOCC2)n1)c1ccc([N+](=O)[O-])cc1,1.0,0.0,0.0,1.0,0.0
1006,O=C(Nc1c(F)cc(F)cc1Br)c1cc(C2CC2)on1,1.0,0.0,0.0,1.0,0.0
1007,O=C(Nc1cc(=O)[nH]c2ncnn12)c1ccco1,1.0,0.0,0.0,1.0,0.0
1008,O=C(Nc1cc(Cl)cc(Cl)c1)c1cnn2cccnc12,1.0,0.0,0.0,1.0,0.0
1009,O=C(Nc1ccc(Cc2ccncc2)cc1)c1ccco1,1.0,0.0,0.0,1.0,0.0
1010,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Oc2cccnc2)nc1,1.0,0.0,0.0,1.0,0.0
1011,O=C(Nc1ccc(Cl)cc1)Nc1ccccc1C(=O)NCc1ccco1,1.0,0.0,0.0,1.0,0.0
1012,O=C(Nc1ccc(N2CCCCC2)c(Cl)c1)c1ccc(N2CCOCC2)c([N+](=O)[O-])c1,1.0,0.0,0.0,0.0,0.0
1013,O=C(Nc1ccc(N2CCN(C(=O)c3ccco3)CC2)c(Cl)c1)c1cc2ccccc2o1,1.0,0.0,0.0,0.0,0.0
1014,O=C(Nc1ccc(N2CCOCC2)cc1)c1cnsn1,1.0,0.0,0.0,0.0,0.0
1015,O=C(Nc1ccc(Oc2ccccc2)cc1)c1ccco1,1.0,0.0,0.0,1.0,0.0
1016,O=C(Nc1ccc(SC(F)F)cc1)c1ccccc1F,1.0,0.0,0.0,1.0,0.0
1017,O=C(Nc1cccc(C(F)(F)F)c1)N1CCN(C(=O)Nc2cccc(C(F)(F)F)c2)CC1,1.0,0.0,1.0,0.0,1.0
1018,O=C(Nc1cccc(F)c1)C1CC(=O)N(c2ccc(Br)cc2)C1,1.0,0.0,0.0,1.0,0.0
1019,O=C(Nc1cccc(F)c1)C1CCN(C(=O)c2ccccc2Cl)CC1,1.0,0.0,0.0,1.0,0.0
1020,O=C(Nc1ccccc1)c1cccc(N2C(=O)CCC2=O)c1,1.0,0.0,0.0,1.0,0.0
1021,O=C(Nc1ccccc1-c1ccccc1)c1cccs1,1.0,0.0,0.0,1.0,0.0
1022,O=C(Nc1ccccc1-c1nnn(CC(=O)N2CCc3ccccc3C2)n1)C1CCC1,1.0,0.0,0.0,1.0,0.0
1023,O=C(Nc1n[nH]c(C(F)(F)F)n1)c1cccs1,-0.0,1.0,0.0,1.0,0.0
1024,O=C(Nc1nc2cc3c(cc2s1)OCO3)c1ccco1,-0.0,1.0,0.0,1.0,0.0
1025,O=C(Nc1sc2c(c1C(=O)NCC1CCCO1)CCCC2)c1cccs1,1.0,0.0,0.0,1.0,0.0
1026,O=C(Nc1scc(-c2ccccc2)c1C(=O)O)c1ccco1,1.0,0.0,0.0,1.0,0.0
1027,O=C(O)/C=C/C(=O)N1CCN(S(=O)(=O)c2cc(C(F)(F)F)ccc2Cl)CC1,1.0,0.0,1.0,0.0,1.0
1028,O=C(O)/C=C/C(=O)Nc1cccnc1,1.0,0.0,1.0,0.0,1.0
1029,O=C(O)CCC(=O)CCC(=O)c1ccc(Cl)cc1,1.0,0.0,0.0,1.0,0.0
1030,O=C(O)CCC(=O)Nc1nnc(C(F)(F)F)s1,1.0,0.0,0.0,1.0,0.0
1031,O=C(O)CCCC(=O)N1CCN(C(c2ccccc2)c2ccccc2)CC1,1.0,0.0,0.0,1.0,0.0
1032,O=C(O)CN1C(=O)/C(=C/c2ccc(N3CCCCC3)o2)SC1=S,1.0,0.0,1.0,0.0,1.0
1033,O=C(O)CP(=O)(c1ccccc1)c1ccccc1,1.0,0.0,0.0,1.0,0.0
1034,O=C(O)Cc1ccc(NC(=O)C2CCCCC2C(=O)O)cc1,1.0,0.0,0.0,1.0,0.0
1035,O=C(O)Cn1c(SCCOc2ccccc2)nc2ccccc21,-0.0,1.0,0.0,1.0,0.0
1036,O=C(O)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,-0.0,1.0,0.0,1.0,0.0
1037,O=C(O)c1cc(/C=N\O)ccc1OCc1ccccc1,1.0,0.0,0.0,0.0,0.0
1038,O=C(O)c1cc(Sc2ccc(Br)cc2)nc2ccccc12,-0.0,1.0,0.0,1.0,0.0
1039,O=C(O)c1ccc(F)c(S(=O)(=O)Nc2ccccc2Cl)c1,-0.0,1.0,0.0,1.0,0.0
1040,O=C(O)c1ccc(NC2=C(Cl)C(=O)c3ccccc3C2=O)cc1,1.0,0.0,1.0,0.0,1.0
1041,O=C(OCCCC(=O)N1CCOCC1)c1ccccc1,1.0,0.0,0.0,1.0,0.0
1042,O=C(OCN1C(=O)c2ccccc2C1=O)/C(=C\c1ccco1)NC(=O)c1ccccc1,1.0,0.0,1.0,0.0,1.0
1043,O=C(OCc1ccccc1)/C(=C/c1cccc2ccccc12)NC(=O)c1ccccc1,1.0,0.0,1.0,0.0,1.0
1044,O=C(Oc1cncc(Cl)c1)c1ccco1,-0.0,1.0,0.0,0.0,0.0
1045,O=C(c1ccc(COc2ccccc2Br)o1)N1CCN(c2ccccn2)CC1,1.0,0.0,0.0,1.0,0.0
1046,O=C(c1ccc(S(=O)(=O)N2CCCCC2)cc1)c1nnc(-c2ccc(Cl)cc2)o1,1.0,0.0,0.0,1.0,0.0
1047,O=C(c1ccccc1)C1CN(c2ccccc2)CC1c1ccc(Cl)cc1,1.0,0.0,0.0,0.0,0.0
1048,O=C(c1ccccc1)n1nnc2ccccc21,-0.0,1.0,0.0,0.0,0.0
1049,O=C(c1ccco1)N1CCN(C(=O)N2c3ccccc3Sc3ccccc32)CC1,1.0,0.0,0.0,1.0,0.0
1050,O=C(c1cn[nH]c1)N1CCc2c([nH]c3ccccc23)C1c1c(F)cccc1Cl,1.0,0.0,0.0,0.0,0.0
1051,O=C(c1cnn(C(=O)c2ccc(O)cc2)c1)c1ccccc1O,-0.0,1.0,0.0,1.0,0.0
1052,O=C(c1cnn2ccccc12)N1CCc2ccccc21,1.0,0.0,0.0,1.0,0.0
1053,O=C(c1csc2ccccc12)n1cccn1,-0.0,1.0,0.0,1.0,0.0
1054,O=C(c1nc2nc(-c3ccccc3)cc(C(F)(F)F)n2n1)N1CCCCC1,1.0,0.0,0.0,1.0,0.0
1055,O=C(c1noc2c1CCc1ccccc1-2)N1CCOCC1,1.0,0.0,0.0,1.0,0.0
1056,O=C1C(C=NCCCN2CCOCC2)=C(O)c2ccccc21,1.0,0.0,1.0,0.0,1.0
1057,O=C1C2C3c4ccccc4C(c4ccccc43)C2C(=O)N1/N=C/c1cccc(O)c1,1.0,0.0,0.0,0.0,0.0
1058,O=C1C=C(NCc2ccc(Cl)cc2)CCC1,1.0,0.0,0.0,1.0,0.0
1059,O=C1CC(Nc2ccccc2)C(=O)N1c1ccc(N2CCOCC2)cc1,1.0,0.0,0.0,0.0,0.0
1060,O=C1CC(SCc2nc3ccccc3[nH]2)C(=O)N1c1ccc(F)cc1,1.0,0.0,0.0,1.0,0.0
1061,O=C1CC(Sc2ccc(Cl)cc2)C(=O)N1c1ccc2c(c1)OCCO2,1.0,0.0,0.0,1.0,0.0
1062,O=C1CC(c2ccccc2)CC(O)=C1C=NCCN1CCN(C(=S)Nc2cccc(Cl)c2)CC1,1.0,0.0,1.0,0.0,1.0
1063,O=C1CC(c2cccs2)c2cc3c(cc2N1)OCO3,1.0,0.0,0.0,1.0,0.0
1064,O=C1CCC(C(=O)Nc2cccc3ccccc23)N1,1.0,0.0,0.0,1.0,0.0
1065,O=C1CN(C(=O)COc2ccc(F)cc2Cl)c2ccccc2N1,1.0,0.0,0.0,1.0,0.0
1066,O=C1CN(CC(=O)N2CCOCC2)c2ccccc2O1,1.0,0.0,0.0,0.0,0.0
1067,O=C1C[C@H]2[C@H](CO)[C@@H](OC(=O)c3ccc(-c4ccccc4)cc3)C[C@H]2O1,1.0,0.0,0.0,1.0,0.0
1068,O=C1NC(=Nc2cccc(O)c2)S/C1=C\c1cccnc1,1.0,0.0,1.0,0.0,1.0
1069,O=C1NC(=O)C(Cc2cccs2)C(=O)N1,-0.0,1.0,0.0,1.0,0.0
1070,O=C1NC(=O)N(Cc2ccccc2Cl)C(=O)/C1=C/c1cccs1,1.0,0.0,1.0,0.0,1.0
1071,O=C1OC(Nc2ncccn2)c2ccccc21,1.0,0.0,0.0,1.0,0.0
1072,O=C1c2[nH]nc(-c3ccccc3O)c2C(c2ccccc2F)N1Cc1ccco1,1.0,0.0,0.0,1.0,0.0
1073,O=C1c2ccc(-c3ccc4c(c3)C(=O)N(CCO)C4=O)cc2C(=O)N1CCO,1.0,0.0,0.0,1.0,0.0
1074,O=C1c2cccc3cccc(c23)C(=O)N1c1ccccn1,1.0,0.0,0.0,0.0,0.0
1075,O=C1c2ccccc2C(=O)N1/N=C/c1ccc(O)c(O)c1O,1.0,0.0,1.0,0.0,1.0
1076,O=C1c2ccccc2C(=O)N1CCN1CCCCC1,1.0,0.0,0.0,1.0,0.0
1077,O=C1c2ccccc2C(=O)N1CCc1nc2ccccc2c(=O)n1Cc1ccco1,1.0,0.0,0.0,1.0,0.0
1078,O=C1c2ccccc2C(Nc2ccc3c(c2)OCCO3)N1c1ccccn1,1.0,0.0,0.0,0.0,0.0
1079,O=C1c2cccnc2Oc2ccc(Cl)cc2N1Cc1ccc(F)cc1,1.0,0.0,0.0,1.0,0.0
1080,O=Cc1cn(-c2ccc(F)cc2)c2ccccc12,1.0,0.0,0.0,0.0,0.0
1081,O=P(C(=Nc1ccc(Cl)cc1)N1CCOCC1)(N1CCOCC1)N1CCOCC1,1.0,0.0,0.0,0.0,0.0
1082,O=P(C(c1c[nH]c2ccccc12)N1CCOCC1)(N1CCOCC1)N1CCOCC1,1.0,0.0,0.0,1.0,0.0
1083,O=S(=O)(CC(c1ccccc1)N1CCCCC1)c1ccc(Cl)cc1,1.0,0.0,0.0,1.0,0.0
1084,O=S(=O)(CCNCc1cccs1)c1ccc(Cl)cc1,1.0,0.0,0.0,1.0,0.0
1085,O=S(=O)(c1ccccc1)N1CCN(c2nnnn2-c2ccccc2)CC1,1.0,0.0,0.0,1.0,0.0
1086,O=[N+]([O-])c1cc(Cl)ccc1-c1nc(-c2ccccc2)no1,1.0,0.0,0.0,1.0,0.0
1087,O=[N+]([O-])c1ccc(C2Nc3cccc4cccc(c34)N2)cc1,1.0,0.0,0.0,0.0,0.0
1088,O=[N+]([O-])c1ccc(N2CCCC2)cc1NC1CC1,1.0,0.0,0.0,1.0,0.0
1089,O=[N+]([O-])c1ccc(N2CCCCC2)cc1,1.0,0.0,0.0,0.0,0.0
1090,O=[N+]([O-])c1ccc(Nc2ccc(F)cc2)nc1,1.0,0.0,0.0,1.0,0.0
1091,O=[N+]([O-])c1cccc(-c2cc3cccc[n+]3cc2-c2cccc([N+](=O)[O-])c2)c1,1.0,0.0,0.0,1.0,0.0
1092,O=[N+]([O-])c1cccc(C=Nc2cc3c(cc2Br)OCCO3)c1,1.0,0.0,0.0,0.0,0.0
1093,O=[N+]([O-])c1nn(-c2cccc(Cl)c2)n(O)c1=NCc1cccnc1,1.0,0.0,0.0,1.0,0.0
1094,O=c1[nH]c(-[n+]2ccccc2)c(/C=N/NC([S-])=Nc2ccccc2)s1,1.0,0.0,0.0,0.0,0.0
1095,O=c1[nH]c(=O)n(Cc2ccco2)c(O)c1C=NCc1ccco1,1.0,0.0,0.0,0.0,0.0
1096,O=c1[nH]c(NNC(=S)NC2CCCCC2)nc2c1C1(CCCC1)Cc1ccccc1-2,1.0,0.0,0.0,0.0,0.0
1097,O=c1[nH]c2cc3c(cc2cc1CN(Cc1nnnn1CC1CCCO1)C1CCCCC1)OCO3,1.0,0.0,0.0,1.0,0.0
1098,O=c1[nH]nc(Cc2ccc(Cl)cc2)c2ccccc12,1.0,0.0,0.0,1.0,0.0
1099,O=c1c(/C=N/O)c(Nc2ccccc2)nc2ccccn12,1.0,0.0,0.0,0.0,0.0
1100,O=c1c2c3c(sc2n(CCN2CCCCC2)c(=O)n1Cc1ccco1)CCCCC3,1.0,0.0,0.0,1.0,0.0
1101,O=c1c2ccccc2nc2n1CCC2,-0.0,1.0,1.0,0.0,1.0
1102,O=c1c2ccccc2nnn1CSc1nnc(COc2ccc(Cl)cc2)n1Cc1ccco1,1.0,0.0,0.0,1.0,0.0
1103,O=c1cc(-c2ccc([N+](=O)[O-])cc2)nc2cc(-c3ccc(Cl)cc3)[nH]n12,1.0,0.0,0.0,1.0,0.0
1104,O=c1cc(CN2CCN(c3ccc(F)cc3)CC2)c2cc3c(cc2o1)CCCC3,1.0,0.0,0.0,1.0,0.0
1105,O=c1cc(CO)occ1OCc1cccc(F)c1,1.0,0.0,0.0,1.0,0.0
1106,O=c1oc(-c2ccccc2NS(=O)(=O)c2ccc3ccccc3c2)nc2ccccc12,1.0,0.0,0.0,1.0,0.0
1107,O=c1oc(-c2ccco2)nc2ccccc12,-0.0,1.0,0.0,1.0,0.0
1108,OC(CN1C2=NCCN2c2ccccc21)c1ccc(Br)cc1,-0.0,1.0,0.0,1.0,0.0
1109,OC(CNc1ccccc1)COc1ccc(OCC(O)CNc2ccccc2)cc1,1.0,0.0,0.0,0.0,0.0
1110,OC1(c2ccccc2F)CC2CCC(C1)N2CCN1CCOCC1,1.0,0.0,0.0,1.0,0.0
1111,OCC#CC[N+]1(CC#Cc2ccccc2)CCOCC1,1.0,0.0,0.0,1.0,0.0
1112,OCCCCCN=c1cc(-c2ccccc2)oc2ccc(Cl)cc12,-0.0,1.0,0.0,1.0,0.0
1113,OCc1nc2ccccc2n1/N=C/c1cccs1,1.0,0.0,0.0,0.0,0.0
1114,Oc1ccc(-c2cccc(-c3ccc(O)cc3)n2)cc1,1.0,0.0,0.0,1.0,0.0
1115,Oc1ccc(C2Nc3cccc4cccc(c34)N2)c(O)c1,1.0,0.0,1.0,0.0,1.0
1116,Oc1ccc2ccccc2c1C=NC12CN3CCN(CN(C3)C1)C2,1.0,0.0,0.0,0.0,0.0
1117,Oc1cccc(-c2nc3ccccc3s2)c1,1.0,0.0,0.0,1.0,0.0
1118,Oc1cccc(NC(=S)N=Nc2c(O)[nH]c3ccccc23)c1,1.0,0.0,0.0,1.0,0.0
1119,S=C(NCC1CCCO1)Nc1ccc(Nc2ccccc2)cc1,1.0,0.0,0.0,0.0,0.0
1120,S=C(NCCN1CCOCC1)Nc1ccc(Cl)cc1,1.0,0.0,0.0,0.0,0.0
1121,S=C(NCCc1ccccc1)Nc1ccc(Br)cn1,1.0,0.0,0.0,0.0,0.0
1122,S=C1NC2=C(C(c3ccc(Br)cc3)N1)N1CCC2CC1,1.0,0.0,0.0,1.0,0.0
1123,S=C1Nc2ccccc2Sc2ccc(Cl)cc21,1.0,0.0,0.0,1.0,0.0
1124,c1cc(CNC2=NCCCCC2)ccn1,1.0,0.0,0.0,1.0,0.0
1125,c1ccc(-c2csc3ncnc(NCC4COc5ccccc5O4)c23)cc1,1.0,0.0,0.0,1.0,0.0
1126,c1ccc(-c2n[nH]c3c2CCC3)cc1,1.0,0.0,1.0,0.0,1.0
1127,c1ccc(-n2nnnc2Cc2nnnn2-c2ccccc2)cc1,1.0,0.0,0.0,1.0,0.0
1128,c1ccc(CSc2ncnc3sccc23)cc1,1.0,0.0,0.0,1.0,0.0
1129,c1ccc(N2CCN(c3nnc(Cc4cccnc4)c4ccccc34)CC2)nc1,1.0,0.0,0.0,1.0,0.0
1130,c1ccc(Nc2cccc(Nc3ccccc3)c2)cc1,1.0,0.0,0.0,0.0,0.0
1131,c1coc(-c2nc(-c3ccco3)c(-c3ccco3)nc2-c2ccco2)c1,1.0,0.0,0.0,0.0,0.0
1132,next replicate,0.0,0.0,0.0,0.0,0.0
1133,starting_now,0.0,0.0,0.0,0.0,0.0
1134,C(=C/c1ccccc1)\CSc1nnc(-c2cccnc2)n1Cc1ccco1,1.0,0.0,0.0,1.0,0.0
1135,C/C(=C\c1ccccc1)C(=O)n1nnc2ccccc21,-0.0,1.0,1.0,0.0,1.0
1136,C/C(=N/NC(=O)CNC(=O)Cc1ccccc1)c1ccc(Cl)cc1,1.0,0.0,1.0,0.0,1.0
1137,C/C(=N/Oc1nc(C)cc(C)n1)c1ccc(Br)cc1,1.0,0.0,0.0,0.0,0.0
1138,C/C(=N\NC(=S)NCc1ccccc1)c1ccc(C#N)cc1,1.0,0.0,1.0,0.0,1.0
1139,C/C(=N\NC(=S)NCc1ccccc1)c1ccc(Cl)cc1,1.0,0.0,1.0,0.0,1.0
1140,C/C(=N\OC(=O)C1CC1)C1CC1c1ccc(F)cc1,1.0,0.0,1.0,0.0,1.0
1141,C/C(=N\OC(=O)NC(C)C)c1sc(-c2ccc(Cl)cc2)nc1C,1.0,0.0,1.0,0.0,1.0
1142,C/C(CC(=O)NCCCN1CCOCC1)=N\NC(=O)COc1ccc(C)cc1,1.0,0.0,1.0,0.0,1.0
1143,C/C(Cc1ccccc1)=N\NC(=O)CNC(=O)c1ccc(Cl)cc1Cl,1.0,0.0,1.0,0.0,1.0
1144,C/C(Cc1ccccc1)=N\NC(=O)CNC(=O)c1ccccc1Cl,1.0,0.0,1.0,0.0,1.0
1145,C1=C(c2ccccc2)CCN(c2nc3ccccc3n3cnnc23)C1,1.0,0.0,0.0,1.0,0.0
1146,C=C(C)CC1N(c2cccc(OC)c2)C(=O)C2C(C(=O)O)C3C=CC21O3,1.0,0.0,0.0,1.0,0.0
1147,C=C(C)CN=c1scc(C)n1/N=C/c1ccco1,1.0,0.0,0.0,0.0,0.0
1148,C=C(C)CNC(=S)N/N=C(\C)c1cccc(NC(C)=O)c1,1.0,0.0,1.0,0.0,1.0
1149,C=C(C)CNC(=S)Nc1cccc(N)n1,1.0,0.0,0.0,0.0,0.0
1150,C=C(C)COc1ccc(-c2[nH]ncc2Oc2cccc(OC)c2)c(O)c1,1.0,0.0,0.0,1.0,0.0
1151,C=C(C)COc1ccc(-c2ncncc2Oc2ccc(OC)cc2)c(O)c1,1.0,0.0,0.0,1.0,0.0
1152,C=C(C)CSc1nnc(-c2ccc(OC)cc2)n1N,1.0,0.0,0.0,1.0,0.0
1153,C=C(C)Cn1c(=O)c(NC(=O)c2ccccc2)c2n(c1=S)CCC2,1.0,0.0,0.0,0.0,0.0
1154,C=C(C)c1cccc(C(C)(C)NC(=O)Nc2ccc(C(C)=O)cc2)c1,1.0,0.0,0.0,1.0,0.0
1155,C=CC#CC1(O)CC(C)N(C)CC1C,1.0,0.0,1.0,0.0,1.0
1156,C=CCN(C(=O)Nc1ccc2c(c1)nc(C)n2C)c1ccccc1,1.0,0.0,0.0,1.0,0.0
1157,C=CCNC(=O)/C(C#N)=C\c1cc(Cl)c(O)c(OCC)c1,-0.0,1.0,1.0,0.0,1.0
1158,C=CCNC(=S)N/N=C/c1ccc(C)c([N+](=O)[O-])c1,1.0,0.0,1.0,0.0,1.0
1159,C=CCNc1cnn(-c2ccc(C)cc2)c(=O)c1Cl,1.0,0.0,0.0,1.0,0.0
1160,C=CCOC(=O)C(C#N)c1nc2ccccc2nc1N1CCN(Cc2ccccc2)CC1,1.0,0.0,0.0,1.0,0.0
1161,C=CCOC(=O)c1c(C)nc2cc3c(cc2c1C)OCO3,1.0,0.0,0.0,1.0,0.0
1162,C=CCSc1nnc(-c2cc3c(-c4ccccc4)nn(C)c3s2)n1C,1.0,0.0,0.0,1.0,0.0
1163,C=CCc1c(C)[nH]c2c(OC)cccc2c1=S,1.0,0.0,0.0,0.0,0.0
1164,C=CCc1cccc(/C=N/NC(=O)CCCNc2ccc(C)cc2)c1O,1.0,0.0,1.0,0.0,1.0
1165,C=CCn1c(SCC(=O)Nc2cccc(C(=O)OC)c2)nnc1C(C)NC(=O)c1cccs1,1.0,0.0,0.0,0.0,0.0
1166,C=CCn1c(SCC(=O)Nc2nc(C)cs2)nnc1C(NC(=O)c1ccccc1)C(C)C,1.0,0.0,0.0,0.0,0.0
1167,C=CCn1c(SCC(=O)c2ccc(Br)cc2)nnc1C(C)NC(=O)Cc1ccc(OC)cc1,1.0,0.0,1.0,0.0,1.0
1168,C=CCn1c(SCc2ccc(OC)cc2)nnc1-c1cccnc1,1.0,0.0,0.0,1.0,0.0
1169,CC(/C=N/NC(=O)c1cc(-c2cccn2C)n[nH]1)=C\c1ccccc1,1.0,0.0,1.0,0.0,1.0
1170,CC(=O)C1=C(C)NC(C)=C(C(C)=O)C1c1cccs1,1.0,0.0,0.0,1.0,0.0
1171,CC(=O)Cc1nsc(NC(=O)c2cccc(F)c2)n1,1.0,0.0,0.0,1.0,0.0
1172,CC(=O)N/C(=C\c1ccccc1)C(=O)OCC(=O)N(C)C1CCCCC1,1.0,0.0,1.0,0.0,1.0
1173,CC(=O)N1CCC(C2=NNC(=O)C2N=Nc2ccc(F)cc2F)CC1,1.0,0.0,1.0,0.0,1.0
1174,CC(=O)N1CCC(N(CCN2CCOCC2)C(=S)Nc2cc(C)ccc2C)CC1,1.0,0.0,0.0,0.0,0.0
1175,CC(=O)N1CCN(c2ccc(N=Cc3c(O)n(-c4ccc(Cl)cc4)c(=O)[nH]c3=O)cc2)CC1,1.0,0.0,1.0,0.0,1.0
1176,CC(=O)N1CN2CN(C(C)=O)CC(C(=O)c3ccccc3)(C2)C1,1.0,0.0,0.0,1.0,0.0
1177,CC(=O)NC(C)c1ccc(Cl)c(Cl)c1,1.0,0.0,0.0,0.0,0.0
1178,CC(=O)NC(c1ccc(F)cc1)c1cccnc1,1.0,0.0,0.0,1.0,0.0
1179,CC(=O)NC1C(=O)N(C)c2ccc(Br)cc21,1.0,0.0,0.0,1.0,0.0
1180,CC(=O)NC1CSCC1OC(C)=O,1.0,0.0,0.0,0.0,0.0
1181,CC(=O)Nc1c(C(=O)O)[nH]c2ccccc12,1.0,0.0,0.0,1.0,0.0
1182,CC(=O)Nc1cc2c(cc1C(=O)c1ccccc1)OCCO2,1.0,0.0,0.0,1.0,0.0
1183,CC(=O)Nc1ccc(-c2nc3cc(Cl)c([N+](=O)[O-])cc3[nH]2)cc1,1.0,0.0,0.0,1.0,0.0
1184,CC(=O)Nc1ccc(C(=O)Nc2ccc3c(c2)OCO3)cc1,1.0,0.0,0.0,1.0,0.0
